year,index,Source,n,effn,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2002,27,Fishery,2325,84.73226705898912,8.6e-4,0.00215,0.01118,0.03312,0.06495,0.09333,0.08989,0.09075,0.06409,0.04688,0.03914,0.04344,0.02022,0.01677,0.01419,0.02753,0.0172,0.01763,0.01591,0.01548,0.01505,0.02323,0.02108,0.01978,0.0228,0.02237,0.01978,0.01806,0.01032,0.1028
2003,28,Fishery,1801,84.73226705898912,0,0.005,0.0111,0.06496,0.09606,0.14936,0.10661,0.08162,0.0583,0.04386,0.02332,0.0211,0.01777,0.00944,0.01721,0.01277,0.01166,0.01388,0.01777,0.0161,0.01888,0.01499,0.01777,0.01166,0.0161,0.01666,0.01999,0.0161,0.00611,0.08384
2004,29,Fishery,2322,84.73226705898912,0,8.6e-4,0.01723,0.03704,0.118,0.11413,0.13566,0.09604,0.05857,0.04307,0.02713,0.01809,0.01809,0.00904,0.01249,0.00904,0.00947,0.01163,0.01034,0.0155,0.01637,0.01464,0.01593,0.01249,0.01637,0.01593,0.01809,0.0155,0.00904,0.10422
2005,30,Fishery,1751,84.73226705898912,0.00114,0.00114,0.00971,0.03826,0.06625,0.11879,0.08452,0.11079,0.07881,0.05997,0.03484,0.02627,0.01885,0.01713,0.01371,0.01428,0.00685,0.01428,0.01028,0.01199,0.01428,0.01656,0.01656,0.01599,0.01656,0.01371,0.01942,0.01656,0.01713,0.11536
2006,31,Fishery,1684,84.73226705898912,0,0.00297,0.00534,0.02969,0.06057,0.08848,0.1158,0.11045,0.09086,0.07542,0.05226,0.03919,0.02553,0.02078,0.01603,0.01663,0.01306,0.01603,0.01366,0.01485,0.01603,0.01188,0.01247,0.01722,0.01425,0.01188,0.00891,0.01128,0.01306,0.07542
2007,32,Fishery,1500,84.73226705898912,0,0.002,0.006,0.02467,0.04867,0.06067,0.07,0.14133,0.084,0.086,0.07267,0.036,0.03667,0.02333,0.01267,0.01133,0.01667,0.01667,0.008,0.014,0.012,0.01067,0.012,0.01333,0.018,0.01733,0.012,0.01333,0.016,0.104
2008,33,Fishery,1536,84.73226705898912,0,0.0013,0.00456,0.02279,0.02865,0.06445,0.08398,0.08659,0.11393,0.09115,0.06836,0.05859,0.02734,0.02669,0.01953,0.01367,0.01367,0.01172,0.00846,0.01107,0.00911,0.01693,0.01628,0.01432,0.01953,0.01562,0.01302,0.02474,0.01237,0.10156
2009,34,Fishery,1561,84.73226705898912,0,0,6.4e-4,0.00577,0.0205,0.02691,0.03587,0.041,0.05701,0.09225,0.07559,0.07687,0.06855,0.06342,0.04741,0.041,0.03139,0.02434,0.02114,0.0173,0.01602,0.01025,0.01089,0.01345,0.01153,0.01537,0.0173,0.0173,0.01217,0.12876
2010,35,Fishery,1533,84.73226705898912,6.5e-4,0.00457,0.01239,0.01631,0.0274,0.03327,0.04501,0.05806,0.06849,0.07632,0.07893,0.07502,0.05023,0.05545,0.03914,0.024140000000000002,0.02609,0.01239,0.01109,0.01631,0.01109,0.00848,0.01566,0.00848,0.01239,0.01761,0.00783,0.01566,0.0137,0.15786
2011,36,Fishery,1471,84.73226705898912,0,0.00272,0.00884,0.01428,0.02583,0.03059,0.03535,0.04283,0.04283,0.04691,0.05438,0.07886,0.0537,0.07478,0.06594,0.04623,0.04147,0.03535,0.02651,0.01768,0.017,0.0102,0.00884,0.00884,0.01496,0.0102,0.017,0.01088,0.01428,0.14276
2012,37,Fishery,1555,84.73226705898912,6.4e-4,0.01222,0.02508,0.03923,0.03859,0.0373,0.04952,0.04437,0.05209,0.05466,0.06367,0.06559,0.07331,0.06367,0.04887,0.03473,0.02508,0.02122,0.01415,0.01286,0.01222,0.01029,0.00836,0.00965,0.009,0.01286,0.01158,0.01158,0.01543,0.12218999999999999
2013,38,Fishery,1312,84.73226705898912,0,0.00152,0.01829,0.03354,0.04421,0.04573,0.03811,0.0564,0.0564,0.04954,0.06326,0.04573,0.05869,0.05488,0.05335,0.05412,0.0221,0.0221,0.02439,0.01677,0.01753,0.01524,0.01143,0.0061,0.01677,0.0221,0.01524,0.01601,0.01601,0.10442
2014,39,Fishery,1343,84.73226705898912,0,0,0.00447,0.02085,0.04095,0.05882,0.05361,0.04691,0.04765,0.05063,0.06404,0.0484,0.05882,0.05138,0.05808,0.04319,0.03053,0.03127,0.01191,0.01936,0.01415,0.01266,0.00968,0.00819,0.01564,0.01489,0.03053,0.0201,0.02457,0.10871
2015,40,Fishery,1207,84.73226705898912,0,0.00166,0.01408,0.02817,0.02651,0.05717,0.06131,0.05302,0.05302,0.04391,0.05137,0.04557,0.03811,0.06214,0.04308,0.05551,0.04888,0.02983,0.03811,0.01657,0.02237,0.02237,0.01077,0.01408,0.0116,0.01243,0.02071,0.01243,0.01243,0.09279
2016,41,Fishery,1427,84.73226705898912,0.0035,0.01612,0.03013,0.03013,0.04835,0.05536,0.04975,0.04905,0.04555,0.04205,0.04205,0.03784,0.03924,0.04625,0.03924,0.05256,0.04485,0.03924,0.03574,0.02943,0.02523,0.01822,0.01472,0.01331,0.00771,0.01121,0.01331,0.00771,0.01331,0.09881
2017,42,Fishery,1427,84.73226705898912,0.0021,0.01822,0.05186,0.04485,0.03364,0.02873,0.03644,0.03644,0.03574,0.04205,0.04345,0.03994,0.03434,0.03574,0.03504,0.04064,0.04765,0.04905,0.04625,0.02873,0.03153,0.02032,0.02102,0.01612,0.01402,0.01051,0.01261,0.00911,0.01261,0.12123
2018,43,Fishery,1342,84.73226705898912,7.5e-4,0.00894,0.03279,0.06334,0.04844,0.03577,0.0313,0.03204,0.0313,0.04545,0.03353,0.03279,0.0313,0.02981,0.02832,0.04173,0.04173,0.05887,0.04322,0.04396,0.03353,0.02161,0.02608,0.02086,0.02012,0.01192,0.00894,0.01341,0.01118,0.11699
2019,44,Fishery,1306,84.73226705898912,0.00153,0.00536,0.01991,0.04594,0.06279,0.03905,0.04364,0.03522,0.03599,0.0268,0.03905,0.03599,0.02527,0.03828,0.04135,0.0291,0.04441,0.03522,0.04364,0.04211,0.02986,0.03292,0.0291,0.02757,0.02067,0.01761,0.01838,0.01149,0.00689,0.11485
2020,45,Fishery,1303,84.73226705898912,7.7e-4,0.00614,0.04144,0.09363,0.10591,0.08135,0.0614,0.03684,0.02456,0.02302,0.02072,0.02302,0.02149,0.01688,0.01765,0.02226,0.02763,0.02456,0.02302,0.03223,0.03223,0.03377,0.0284,0.02379,0.02916,0.01535,0.01535,0.01458,0.00537,0.09747
2021,46,Fishery,750,84.73226705898912,0.00133,0.004,0.02533,0.09733,0.16533,0.12533,0.08133,0.04267,0.036,0.016,0.01333,0.01333,0.02267,0.004,0.01067,0.016,0.01467,0.01867,0.01733,0.02267,0.032,0.01467,0.01867,0.01467,0.01467,0.02132999999999999,0.01867,0.00667,0.008,0.10267
2022,47,Fishery,1474,84.73226705898912,0,0.00475,0.0251,0.09294,0.17232,0.16147,0.10244,0.04885,0.03053,0.02578,0.01832,0.0095,0.01493,0.01357,0.01425,0.01221,0.01425,0.01018,0.019,0.01357,0.01628,0.01289,0.01357,0.01696,0.01357,0.01764,0.01628,0.0095,0.01085,0.06852
2023,48,Fishery,1737,84.73226705898912,0,0.01036,0.02936,0.08923,0.13759,0.17847,0.16811,0.09729,0.05642,0.03166,0.02706,0.01324,0.01151,0.00979,0.01036,0.00864,0.00864,0.01036,0.00691,0.01036,0.01209,0.01151,0.00806,0.00403,0.00633,0.00576,0.00345,0.00518,0.00345,0.02476
1997,22,Survey,572,64.16488523575697,0,0.00175,0.00874,0.01399,0.03497,0.0472,0.04545,0.04196,0.03671,0.03671,0.03147,0.04021,0.02622,0.02098,0.02622,0.03846,0.03322,0.04196,0.07692,0.05769,0.0472,0.05594,0.02622,0.01923,0.02098,0.01748,0.01224,0.01049,0.01399,0.11538
1998,23,Survey,355,64.16488523575697,0.00282,0.00563,0.02254,0.0507,0.04789,0.0338,0.03662,0.05634,0.04789,0.02535,0.03099,0.03099,0.0169,0.0338,0.0169,0.04507,0.06197,0.04225,0.02535,0.0507,0.05352,0.0338,0.03662,0.00563,0.03099,0.0169,0.01972,0.00845,0.02254,0.08732
1999,24,Survey,334,64.16488523575697,0.0509,0.0479,0.07485,0.05988,0.11078,0.0509,0.06886,0.03593,0.02994,0.01497,0.00599,0.01796,0.01497,0.01796,0.02395,0.026950000000000002,0.026950000000000002,0.026950000000000002,0.03892,0.02994,0.03593,0.05389,0.01796,0.00599,0.00599,0.00599,0.00898,0.01198,0.00599,0.07186
2000,25,Survey,405,64.16488523575697,0.01728,0.04444,0.0642,0.09383,0.09383,0.10864,0.07407,0.02469,0.03457,0.03457,0.01728,0.01481,0.01481,0.00988,0.01728,0.00741,0.00741,0.01235,0.01481,0.03457,0.04444,0.03457,0.03457,0.03951,0.02469,0.00741,0.00494,0,0.00988,0.05926
2001,26,Survey,696,64.16488523575697,0.01006,0.06753,0.05891,0.09483,0.11782,0.06466,0.06034,0.05316,0.03736,0.03592,0.03161,0.01437,0.01724,0.02874,0.03305,0.0158,0.01724,0.04023,0.02443,0.03161,0.02443,0.02586,0.02874,0.01293,0.00718,0.00144,0.00144,0.00431,0.00575,0.03305
2002,27,Survey,658,64.16488523575697,0.00152,0.0076,0.01824,0.05471,0.11246,0.13526,0.07143,0.06383,0.03799,0.05471,0.01672,0.01672,0.02584,0.0076,0.0152,0.00608,0.01976,0.0228,0.01216,0.01216,0.03495,0.05167,0.02888,0.03343,0.01824,0.01672,0.01368,0.0076,0.0076,0.07447
2003,28,Survey,784,64.16488523575697,0,0,0.00128,0.04719,0.04337,0.10332,0.20026,0.04974,0.11607,0.03954,0.03316,0.02934,0.01658,0.01148,0.02041,0.01531,0.0102,0.00638,0.02041,0.00765,0.0102,0.01276,0.01403,0.01913,0.02679,0.0102,0.01276,0.01786,0.00893,0.09566
2004,29,Survey,742,64.16488523575697,0,0,0.0027,0.02291,0.05795,0.09164,0.17385,0.13477,0.10377,0.06065,0.03235,0.04313,0.01348,0.01482,0.01078,0.00674,0.01078,0.00809,0.00943,0.00943,0.00674,0.00809,0.01348,0.01482,0.01213,0.02022,0.01752,0.01213,0.01078,0.07682
2005,30,Survey,876,64.16488523575697,0.00228,0.00114,0.00457,0.02283,0.05936,0.121,0.08676,0.10274,0.08676,0.06164,0.05023,0.03881,0.03995,0.02055,0.01027,0.01941,0.00457,0.00913,0.00913,0.00913,0.00913,0.01484,0.00571,0.01142,0.0137,0.02169,0.02055,0.00913,0.01256,0.121
2006,31,Survey,738,64.16488523575697,0,0.00136,0.00271,0.00271,0.01491,0.10027,0.07182,0.11924,0.13279,0.10027,0.0664,0.05149,0.04607,0.03794,0.03117,0.02033,0.0122,0.01762,0.0122,0.01084,0.00813,0.01355,0.00813,0.01355,0.02033,0.00949,0.00542,0.01084,0.00949,0.04878
2007,32,Survey,775,64.16488523575697,0.00129,0.02194,0.04903,0.05419,0.08645,0.07613,0.11484,0.12774,0.08387,0.06968,0.0529,0.03097,0.02581,0.01935,0.01419,0.00645,0.01032,0.00774,0.01161,0.00774,0.00516,0.00903,0.00903,0.00645,0.01032,0.00516,0.00774,0.00516,0.01419,0.05548
2008,33,Survey,632,64.16488523575697,0,0.00949,0.01582,0.02848,0.05063,0.06171,0.06804,0.07753,0.09652,0.08703,0.09494,0.06646,0.03481,0.04905,0.02532,0.01424,0.02373,0.01108,0.01266,0.01741,0.01582,0.00475,0.00633,0.01108,0.01424,0.01266,0.01899,0.00791,0.00475,0.05854
2009,34,Survey,619,64.16488523575697,0.00162,0.00323,0.01131,0.02585,0.05008,0.06139,0.08885,0.08885,0.09047,0.08239,0.08078,0.04685,0.042,0.03877,0.03231,0.02423,0.00323,0.01939,0.00969,0.01131,0.00969,0.00808,0.01131,0.00969,0.00969,0.01616,0.01454,0.01131,0.01131,0.08562
2010,35,Survey,605,64.16488523575697,0.00826,0.00826,0.00826,0.01818,0.03471,0.03471,0.03471,0.05289,0.04628,0.07107,0.09256,0.08099,0.06116,0.06612,0.06612,0.03967,0.02479,0.02149,0.01653,0.01653,0.01818,0.01157,0.00496,0.00496,0.00661,0.00331,0.00992,0.00496,0.01157,0.12066
2011,36,Survey,676,64.16488523575697,0.00148,0.03107,0.03402,0.05473,0.04882,0.06361,0.07692,0.0503,0.0503,0.0429,0.04438,0.05917,0.05473,0.04882,0.04142,0.0355,0.02663,0.01036,0.01036,0.01775,0.01331,0.0074,0.0074,0.00888,0.01479,0.00592,0.00888,0.01183,0.01036,0.10799
2012,37,Survey,726,64.16488523575697,0.00138,0.01102,0.07438,0.13085,0.08127,0.0551,0.07163,0.06198,0.04132,0.03719,0.04132,0.06061,0.05234,0.04545,0.03168,0.02342,0.00826,0.02066,0.01377,0.00689,0.00275,0.00826,0.01102,0.00964,0.00413,0.00413,0.00964,0.00689,0.0124,0.06061
2013,38,Survey,536,64.16488523575697,0,0.00373,0.00933,0.04664,0.09701,0.11007,0.0653,0.07276,0.05224,0.04291,0.05597,0.05597,0.04851,0.04291,0.05784,0.04478,0.02799,0.00746,0.01866,0.0056,0.0056,0.00746,0.01119,0.00933,0.01119,0.00187,0.00187,0.00187,0.00187,0.08209
2014,39,Survey,562,64.16488523575697,0,0.00178,0.00712,0.02491,0.06228,0.08007,0.1121,0.0694,0.07473,0.06228,0.04626,0.03203,0.05338,0.05516,0.05338,0.03381,0.0089,0.02135,0.01779,0.01068,0.01068,0.01423,0.01246,0.01779,0.00356,0.01068,0.01068,0.01601,0.00534,0.07117
2015,40,Survey,497,64.16488523575697,0.01006,0.03018,0.05835,0.06237,0.06036,0.08249,0.07847,0.08249,0.05433,0.05634,0.06237,0.03421,0.05231,0.04225,0.03018,0.03219,0.02213,0.0161,0.01811,0.00604,0.01006,0.00805,0.00805,0.00805,0.00402,0.00805,0.00805,0.00201,0.01408,0.03823
2016,41,Survey,561,64.16488523575697,0.05882,0.10517,0.06774,0.05704,0.05882,0.06774,0.05169,0.05169,0.05169,0.03922,0.02852,0.0303,0.03209,0.03209,0.02496,0.0303,0.01783,0.01783,0.02139,0.01248,0.02317,0.01426,0.00713,0.00713,0.00713,0.00713,0.00178,0,0.00178,0.07308
2017,42,Survey,597,64.16488523575697,0.01508,0.0737,0.12898,0.13735,0.05863,0.06198,0.0536,0.05025,0.0402,0.02848,0.03518,0.03183,0.03685,0.0201,0.0268,0.02513,0.03685,0.0201,0.0134,0.01675,0.01508,0.00503,0.01675,0.00503,0.00503,0.00168,0.00503,0.00168,0.00503,0.02848
2018,43,Survey,572,64.16488523575697,0.01049,0.04545,0.10839,0.12587,0.11189,0.07517,0.05944,0.02448,0.02972,0.04021,0.03147,0.04196,0.02273,0.02797,0.03147,0.02273,0.01399,0.01573,0.02622,0.02098,0.01573,0.00874,0.01399,0.0035,0.00699,0.00874,0.00524,0.0035,0.0035,0.04371
2019,44,Survey,469,64.16488523575697,0.00213,0.08102,0.14072,0.14499,0.11727,0.07676,0.05544,0.04051,0.02345,0.04051,0.03198,0.02345,0.02345,0.01706,0.00426,0.01279,0.01706,0.01279,0.01279,0.02559,0.01493,0.01066,0.00853,0.0064,0.00213,0.00426,0.00213,0.00426,0.00426,0.03838
2020,45,Survey,627,64.16488523575697,0.00797,0.02552,0.12281,0.19458,0.16427,0.13238,0.05423,0.04466,0.02392,0.02233,0.01914,0.02711,0.01595,0.00797,0.01914,0.01595,0.01435,0.01914,0.00478,0.01754,0.00159,0.00638,0.00638,0.00319,0.00478,0.00957,0,0.00159,0,0.01276
2021,46,Survey,661,64.16488523575697,0.0121,0.01967,0.04992,0.29652,0.26475,0.15431,0.08623,0.02723,0.00605,0.00303,0.01059,0.00151,0.00605,0.00605,0.00151,0.00303,0.00756,0.00151,0.00151,0.00454,0.00605,0.00605,0,0.00605,0.00454,0.00303,0,0.00151,0,0.00908
2022,47,Survey,654,64.16488523575697,0.02141,0.04434,0.07034,0.14373,0.23853,0.16972,0.09021,0.05657,0.02905,0.01988,0.01223,0.00459,0.00765,0.00459,0.00306,0.00306,0.00306,0.00765,0.00459,0.00917,0.00917,0.00459,0.00306,0.00306,0.00917,0.00459,0.00612,0,0,0.01682
2023,48,Survey,688,64.16488523575697,0.00291,0.01163,0.07267,0.11483,0.17733,0.22674,0.16279,0.10029,0.03924,0.02471,0.01453,0.01017,0.00291,0.00727,0.00436,0.00145,0.00436,0.00436,0,0,0.00581,0.00145,0,0.00581,0,0,0,0,0,0.00436
